,cd_cvm,dt_fim_exerc,ativo_operacional,passivo_operacional,ativo_operacional_liquido,ativo_financeiro,passivo_financeiro,passivo_financeiro_liquido,patrimonio_liquido,resultado_operacional_liquido,resultado_operacional_liquido_continuado,resultado_financeiro,protecao_fiscal,resultado_financeiro_liquido,resultado_abrangente,lucro_liquido,lucro_abrangente,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financeiro,ativo_circulante,passivo_circulante,receita_vendas,liquidez_corrente,margem_operacional_liquida_continuada,margem_operacional_liquida,giro,rspla,rspl,alavancagem,raol,cpfl,spread
820,6700,2015,572730,643774,-71044,0,12182,12182,-83226,-6764.919999999998,-6764.919999999998,-25838,-8784.92,-17053.08,0.0,-23818,-23818.0,12866,-11577,-1047,66281,197620,144730,0.3353962149580002,-0.04674165687832515,-0.04674165687832515,-2.037188221383931,0.28618460577223465,0.28618460577223465,-0.1463725278158268,0.09522155284049319,-1.3998588080774916,-1.3046372552369985
821,11070,2015,468144,75236,392908,50781,0,-50781,443689,-3458.8999999999996,-3595.8999999999996,11215,3813.1000000000004,7401.9,-231.0,3943,3712.0,-7752,-9460,-47662,164708,36947,496844,4.45795328443446,-0.007237482992649604,-0.00696174251877853,1.2645301190100482,0.008366220483266433,0.008886855432521427,-0.11445178942908209,-0.009152015230028402,-0.14576120990134103,-0.15491322513136943
822,18465,2015,19909757,11641077,8268680,803304,1097855,294551,7974129,1977175.08,1977175.08,-703338,-239134.92,-464203.07999999996,35537.0,1512972,1548509.0,3201679,-801796,-2520699,9911349,3833391,75655274,2.5855304089773257,0.026134001973213396,0.026134001973213396,9.149619286270601,0.1941916164135293,0.1897350795303161,0.03693832893849598,0.23911616848154724,-1.575968440100356,-1.3368522716188087
823,24180,2015,12301592,2236877,10064715,2066856,8956976,6890120,3174595,763718.0,1020008.0,0,0.0,0.0,-51617.0,763718,712101.0,0,0,0,8633069,10211893,3746111,0.8453936013626465,0.2722845105230464,0.20386955965800266,0.37220239221875634,0.22431239260441097,0.24057178947235788,2.1703933887629763,0.10134494618079101,0.0,0.10134494618079101
824,10880,2015,66046,25501,40545,21677,0,-21677,62222,-15947.66,-15947.66,8251,2805.34,5445.66,3945.0,-10502,-6557.0,-3049,-532,-143,59526,23009,111383,2.5870746229736192,-0.14317858200982198,-0.14317858200982198,2.747145147367123,-0.10538073350261966,-0.16878274565266305,-0.348381601362862,-0.3933323467751881,-0.25121834202149745,-0.6445506887966855
825,9989,2015,368995,1916670,-1547675,0,26313,26313,-1573988,-359726.14,-359794.14,-186121,-63281.14000000001,-122839.85999999999,-10221.0,-482566,-492787.0,-636,-8,0,165433,969369,710127,0.17066050183160386,-0.5066616816428611,-0.5065659241234315,-0.45883470366840584,0.3130818024025596,0.30658810613549786,-0.01671740826486606,0.23247396255673836,-4.668409531410329,-4.435935568853591
826,11231,2015,230733,25828,204905,0,119,119,204786,-14159.5,-14159.5,7875,2677.5,5197.5,-733.0,-8962,-9695.0,6440,-9661,-4374,108474,16435,121346,6.600182537268026,-0.11668699421488965,-0.11668699421488965,0.5922061443107781,-0.047342103464103995,-0.043762757219731815,0.000581094410750735,-0.06910275493521388,43.6764705882353,43.60736783330008
827,3328,2015,14462521,5788140,8674381,487871,298038,-189833,8864214,-519571.14,-519571.14,66029,22449.86,43579.14,-199624.0,-475992,-675616.0,1277963,-1822568,260409,2030755,1305125,4039862,1.555985058902404,-0.12861111097359268,-0.12861111097359268,0.465723375535384,-0.07621837649677682,-0.05369816207054568,-0.021415660768117736,-0.059897200733977446,-0.22956567087914115,-0.28946287161311857
828,4170,2015,345549435,196341396,149208039,0,9788449,9788449,139419590,-21257139.76,-20596838.76,-37484064,-12744581.760000002,-24739482.24,36128160.0,-45996622,-9868462.0,15719673,-20116794,5249825,60417700,41182018,78057424,1.4670893495311472,-0.2638677745758046,-0.27232694432755045,0.5231448956982807,-0.07078246321051439,-0.32991505713078056,0.07020856251262825,-0.13804107940859675,-2.5274159614051213,-2.665457040813718
829,3980,2015,68823949,35737089,33086860,1270760,2387237,1116477,31970383,-2695914.64,-2695914.64,-2878896,-978824.64,-1900071.3599999999,4441948.0,-4595986,-154038.0,7162318,-2421657,-2841842,22177498,7863031,43581241,2.8204769890898307,-0.06185951978742414,-0.06185951978742414,1.3171766979399073,-0.004818146845472574,-0.14375761466479772,0.03492222786320702,-0.08147991800974767,-1.7018455015195117,-1.7833254195292594
830,11592,2015,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,24295,2015,31241000,20624000,10617000,0,692000,692000,9925000,-963660.0,-963660.0,-299000,-101660.00000000001,-197340.0,-105000.0,-1161000,-1266000.0,482000,-2905000,2491000,12844000,5592000,97280000,2.2968526466380546,-0.009906044407894736,-0.009906044407894736,9.16266365263257,-0.1275566750629723,-0.11697732997481108,0.06972292191435768,-0.09076575303758123,-0.2851734104046243,-0.3759391634422055
832,23302,2015,42504097,30223011,12281086,0,424452,424452,11856634,7675162.84,7675162.84,-340524,-115778.16,-224745.84,0.0,7450417,7450417.0,-4238320,-3146052,5524173,21795416,23088698,63876143,0.9439863607727036,0.12015695499961543,0.12015695499961543,5.2011803353547075,0.6283753888329521,0.6283753888329521,0.035798692951136045,0.6249579915001002,-0.5294964801673687,0.09546151133273151
833,23817,2015,145502,75644,69858,13200,4459,-8741,78599,7627.360000000001,7627.360000000001,-1746,-593.64,-1152.3600000000001,3368.0,6475,9843.0,14452,-3296,-17146,122010,72886,426363,1.6739840298548418,0.01788935719093824,0.01788935719093824,6.103280941338143,0.12523060089823027,0.0823801829539816,-0.1112100662858306,0.10918377279624382,0.131833886283034,0.2410176590792778
834,4820,2015,60212007,57711418,2500589,414893,1969993,1555100,945489,4394057.9399999995,4387675.9399999995,-2475559,-841690.06,-1633868.94,-6117538.0,2760189,-3357349.0,7877783,-4120265,-97491,18139768,17642995,46879989,1.0281569540772415,0.09359379201219521,0.09372992685642481,18.747578670465238,-3.550912808081321,2.9193242861630333,1.6447573689381896,1.7546569788157909,-1.0506520095170728,0.704004969298718
835,20710,2015,2317482,606428,1711054,12090,1626437,1614347,96707,-104934.47999999998,-104934.47999999998,-409622,-139271.48,-270350.52,119.0,-375285,-375166.0,129717,-151735,32256,421274,1831607,894689,0.2300023968023708,-0.11728598429174829,-0.11728598429174829,0.5228876470292579,-3.879408936271418,-3.8806394573298726,16.693176295407778,-0.061327392355822775,-0.16746741561758408,-0.22879480797340684
836,23590,2015,80637,63059,17578,99881,837,-99044,116622,92295.7,92295.7,11355,3860.7000000000003,7494.299999999999,0.0,99790,99790.0,104766,-27926,-84319,125344,39025,363800,3.211889814221653,0.25369901044529963,0.25369901044529963,20.6963249516441,0.8556704566891324,0.8556704566891324,-0.8492737219392568,5.250637160086471,-0.0756663705019991,5.1749707895844725
837,15458,2015,224717,124216,100501,4015,72624,68609,31892,102622.38,102622.38,-58193,-19785.620000000003,-38407.38,32487.0,64215,96702.0,4475,117790,-130815,49389,108185,340339,0.45652354762675046,0.3015298863779937,0.3015298863779937,3.386424015681436,3.0321710773861783,2.013514360968268,2.151291860027593,1.0211080486761326,-0.5598009007564605,0.4613071479196721
838,24058,2015,1532680,723698,808982,3672,79654,75982,733000,55739.2,55739.2,-101770,-34601.8,-67168.2,0.0,-11429,-11429.0,98556,-103745,-15100,215926,186977,699664,1.154826529466191,0.07966566809211278,0.07966566809211278,0.8648696757158998,-0.015592087312414734,-0.015592087312414734,0.10365893587994543,0.06890042052851608,-0.8840014740333236,-0.8151010535048075
839,6815,2015,219172,932842,-713670,0,0,0,-713670,-33534.8,-33534.8,-66470,-22599.800000000003,-43870.2,0.0,-77405,-77405.0,-2,0,0,1798,36490,8563,0.04927377363661277,-3.916244306901787,-3.916244306901787,-0.011998542743845195,0.10846049294491852,0.10846049294491852,0.0,0.04698922471170149,0.0,0.04698922471170149
840,20524,2015,4574386,1870019,2704367,562403,800608,238205,2466162,81525.6,81525.6,102540,34863.600000000006,67676.4,0.0,149202,149202.0,-60880,210733,-36268,3607509,1212047,2205111,2.9763771536912347,0.03697120008924721,0.03697120008924721,0.815388961631317,0.06049967520381873,0.06049967520381873,0.0965893562547797,0.03014590845103494,0.28410990533364117,0.3142558137846761
841,20346,2015,2282159,1273489,1008670,0,340724,340724,667946,30429.339999999997,30429.339999999997,-78199,-26587.660000000003,-51611.34,0.0,-21182,-21182.0,59265,-5717,25403,1642637,1187526,3465143,1.3832429774169155,0.008781553892581055,0.008781553892581055,3.4353584423052137,-0.031712144394906175,-0.031712144394906175,0.5101071044665287,0.03016778530143654,-0.15147550510090277,-0.12130771979946622
842,4774,2015,287489,238500,48989,0,9474,9474,39515,-11096.86,-11096.86,2421,823.1400000000001,1597.86,0.0,-9499,-9499.0,-821,0,719,278855,190603,6005,1.4630147479315645,-1.8479367194004996,-1.8479367194004996,0.12257853803915164,-0.2403897254207263,-0.2403897254207263,0.2397570542831836,-0.22651738145297926,0.1686573780873971,-0.05786000336558217
843,14826,2015,47241000,30075000,17166000,0,3814000,3814000,13352000,230880.0,1121880.0,-768000,-261120.00000000003,-506880.0,-88000.0,-276000,-364000.0,4632000,-1852000,-3006000,24960000,25273000,37198000,0.9876152415621414,0.030159686004623903,0.0062067853110382275,2.166957940114179,-0.02726183343319353,-0.02067106051527861,0.28565008987417617,0.06535477105907025,-0.1328998426848453,-0.06754507162577505
844,22470,2015,5004358,4357975,646383,497623,568350,70727,575656,255191.3,255191.3,-486055,-165258.7,-320796.3,-366.0,-65605,-65971.0,462790,60849,-318344,3360515,2874782,8978259,1.1689634205306698,0.028423249986439462,0.028423249986439462,13.88999865404876,-0.11460142863098795,-0.1139656322525953,0.12286330725294273,0.3947989040553356,-4.535697824027599,-4.140898919972264
845,20877,2015,4884207,2434731,2449476,198948,778112,579164,1870312,39386.840000000004,94608.84,44676,15189.840000000002,29486.159999999996,25934.0,68873,94807.0,-369654,-12154,282295,3812225,1249605,1307399,3.0507440351150965,0.07236416732764825,0.030126105343510286,0.533746401271129,0.05069047303337625,0.036824337329814494,0.3096617035018756,0.038624113892114065,0.050911589808758824,0.08953570370087288
846,21440,2015,3137088,988562,2148526,35247,440856,405609,1742917,112880.86,112880.86,-197121,-67021.14,-130099.86,696.0,-17219,-16523.0,174847,14805,-377835,795008,720210,1188743,1.1038558198303272,0.09495817010068619,0.09495817010068619,0.55328304148984,-0.009480084249565528,-0.00987941479714754,0.23271848286521962,0.052538745167617244,-0.32075190639260964,-0.2682131612249924
847,12190,2015,701474,859174,-157700,0,89094,89094,-246794,-180217.84000000003,-180217.84000000003,-298076,-101345.84000000001,-196730.15999999997,185416.0,-376948,-191532.0,38451,-42132,-31052,296326,522012,1091476,0.5676612798173222,-0.16511388248573494,-0.16511388248573494,-6.921217501585288,0.7760804557647268,1.527379109702829,-0.3610055349805911,1.1427890932149654,-2.2081190652569194,-1.065329972041954
848,19836,2015,30323758,16723986,13599772,0,1230518,1230518,12369254,1639370.72,1538503.72,-1147892,-390283.28,-757608.72,-359989.0,881762,521773.0,1863183,77933,-405150,5165823,3345053,8349181,1.5443172350333463,0.18427001642436544,0.1963510816210596,0.6139206598463562,0.042183061322857464,0.07128659497169353,0.09948198977885005,0.11312717007314534,-0.6156827612436389,-0.5025555911704935
849,11762,2015,1227854,613958,613896,9300,587442,578142,35754,14860.32,3997.3199999999997,-98152,-33371.68,-64780.32,24613.0,-49920,-25307.0,36653,-40218,-2384,758584,816907,965875,0.9286050921341107,0.004138547948751132,0.015385344894525688,1.5733528154605991,-0.7078089164848689,-1.3962074173519048,16.169994965598256,0.006511396067086281,-0.11204915055470802,-0.10553775448762173
850,21334,2015,79924,66180,13744,0,10275,10275,3469,-8437.960000000001,-8437.960000000001,-21694,-7375.960000000001,-14318.039999999999,0.0,-22756,-22756.0,10629,-530,-14258,23097,37126,34863,0.6221246565749071,-0.2420319536471331,-0.2420319536471331,2.536597788125728,-6.559815508792159,-6.559815508792159,2.961948688382819,-0.6139377182770664,-1.393483211678832,-2.0074209299558987
851,20494,2015,4794151,2057888,2736263,262867,365150,102283,2633980,299227.95999999996,299227.95999999996,-159956,-54385.04,-105570.95999999999,0.0,193657,193657.0,325895,-289528,-145203,625173,550685,636254,1.135264261783052,0.4702963910639461,0.4702963910639461,0.23252662481640105,0.07352257799983296,0.07352257799983296,0.03883210958321627,0.10935643247743362,-1.032145713363902,-0.9227892808864684
852,13471,2015,638763,248665,390098,0,323285,323285,66813,-143105.86,-143105.86,-84029,-28569.86,-55459.14,5158.0,-198565,-193407.0,150440,-10299,-140670,101985,525535,480774,0.19405938710076398,-0.29765723604021843,-0.29765723604021843,1.2324441550584724,-2.8947510215077905,-2.971951566311945,4.838654154131681,-0.3668459207686273,-0.17154875728846064,-0.538394678057088
853,22020,2015,8018959,6284644,1734315,725095,1439537,714442,1019873,387475.78,387475.78,-516233,-175519.22,-340713.78,-2693.0,46762,44069.0,850881,-108223,-163539,3371043,2415257,5989912,1.395728487693028,0.06468805885629038,0.06468805885629038,3.4537624364662705,0.04321028206453156,0.04585080691419422,0.7005205550102807,0.223417187765775,-0.4768949473855121,-0.25347775961973706
854,19992,2015,2662075,1184914,1477161,0,239429,239429,1237732,177438.84,177438.84,26526,9018.84,17507.16,21300.0,194946,216246.0,313167,-507119,-77534,1157673,658683,1908737,1.7575571253546851,0.09296138755627412,0.09296138755627412,1.2921658505741758,0.17471148843206769,0.15750259345318696,0.19344171436142882,0.12012153042220855,0.0731204657748226,0.19324199619703114
855,12262,2015,103992,160355,-56363,233116,38984,-194132,137769,-723866.3,-723866.3,-60645,-20619.300000000003,-40025.7,2276.0,-763892,-761616.0,-47697,30794,-512,240887,44893,0,5.365803131891386,0.0,0.0,0.0,-5.528210265008819,-5.5447306723573515,-1.4091123547387294,12.842934194418325,0.20617775534172622,13.04911194976005
856,12530,2015,102533,82641,19892,116536,59379,-57157,77049,-32922.68,-33078.68,20648,7020.320000000001,13627.68,-347.0,-19295,-19642.0,93060,762,-18706,125677,91594,28418,1.3721095268249013,-1.164004504187487,-1.1585150256879442,1.4286145183993566,-0.25492868174797856,-0.250425054186297,-0.741826629807006,-1.6629137341644882,-0.2384253897160453,-1.9013391238805335
857,5770,2015,2004737,659616,1345121,13684,185449,171765,1173356,86144.0,86128.0,-114600,-38964.0,-75636.0,1059.0,10508,11567.0,133286,-86912,-49932,467223,551987,1143261,0.8464384124988451,0.07533537836067179,0.07534937341516941,0.84993171618018,0.009858048196796199,0.008955508814034275,0.14638779705392055,0.06402992741916898,-0.4403458213256484,-0.37631589390647946
858,7510,2015,1218718,417113,801605,0,128610,128610,672995,153.98000000000047,153.98000000000047,10897,3704.9800000000005,7192.0199999999995,28491.0,7346,35837.0,159315,-12208,-142268,701532,247562,606632,2.8337628553655247,0.0002538276912526877,0.0002538276912526877,0.7567717267232614,0.05325002414579603,0.010915385701231064,0.1911009740042645,0.0001920896201994754,0.05592115698623746,0.056113246606436934
859,1694,2015,196964,19635,177329,0,0,0,177329,-3379.7000000000007,-3379.7000000000007,21645,7359.3,14285.7,-3038.0,10906,7868.0,8111,-10384,0,176777,5850,20613,30.218290598290597,-0.16395963712220446,-0.16395963712220446,0.11624156229381545,0.04436950526986562,0.0615015028562728,0.0,-0.019058924372212106,0.0,-0.019058924372212106
860,20125,2015,877656,541859,335797,317994,0,-317994,653791,209112.38,209112.38,18257,6207.38,12049.619999999999,0.0,221162,221162.0,237090,-17278,-216067,479853,277316,1249691,1.7303473294003953,0.16733126828952116,0.16733126828952116,3.7215668990491277,0.33827629930665915,0.33827629930665915,-0.48638479269368956,0.622734509242191,-0.03789260174720278,0.5848419074949882
861,14346,2015,6749442,3942262,2807180,0,297931,297931,2509249,223547.5,223547.5,102025,34688.5,67336.5,214539.0,290884,505423.0,-479764,-138694,385706,4374350,3805680,9387172,1.1494266464863048,0.02381414764744909,0.02381414764744909,3.3439864917817883,0.20142401172621768,0.11592472488780507,0.11873313489414562,0.07963418804636682,0.22601374143677563,0.30564792948314246
862,9393,2015,4929169,3997103,932066,377065,964655,587590,344476,116257.16,116257.16,28074,9545.16,18528.84,-970356.0,134786,-835570.0,-449881,108900,317822,3453792,3797334,5374268,0.9095307391975528,0.021632185071529742,0.021632185071529742,5.765973654226203,-2.425626168441343,0.3912783474030121,1.705750182886471,0.12473060920578587,0.03153362038155857,0.15626422958734443
863,8575,2015,2477941,1006477,1471464,0,180702,180702,1290762,179927.06,179927.06,-11791,-4008.9400000000005,-7782.0599999999995,-26023.0,172145,146122.0,338097,-117975,-374282,1026764,585414,2423356,1.7539109074945252,0.07424706068774047,0.07424706068774047,1.646901317327505,0.11320599769748413,0.13336695688283354,0.13999637423475436,0.122277582054335,-0.04306571039612179,0.07921187165821322
864,10472,2015,1688221,901687,786534,62513,324495,261982,524552,146829.47999999998,-92052.52,-80478,-27362.52,-53115.479999999996,391.0,93714,94105.0,-36808,-11486,-100222,1384113,846456,1772815,1.6351859990359805,-0.05192449296739931,0.08282278748769611,2.2539585065616996,0.17940070765148164,0.17865530967377877,0.4994395217252055,-0.11703565262277282,-0.20274476872456884,-0.31978042134734164
865,8672,2015,4912816,2288988,2623828,528890,407340,-121550,2745378,-416726.52,-416726.52,-230028,-78209.52,-151818.47999999998,1805.0,-568545,-566740.0,242945,-255857,-113331,899613,576594,636659,1.5602191490025912,-0.6545521542929574,-0.6545521542929574,0.24264509716338115,-0.20643423237164427,-0.20709170103351887,-0.04427441321377239,-0.15882387107691512,1.2490208144796378,1.0901969434027226
866,12319,2015,129906,81877,48029,0,11960,11960,36069,-8349.3,-8349.3,6255,2126.7000000000003,4128.299999999999,0.0,-4221,-4221.0,-1386,0,1387,35119,21589,0,1.6267080457640466,0.0,0.0,0.0,-0.11702570074024786,-0.11702570074024786,0.3315866810834789,-0.17383872243852672,0.3451755852842809,0.17133686284575417
